date_performance,id_charlton,source,title,date_creation,is_ballet,is_borrowed,acts,Compositeur (1),Compositeur (2),Compositeur (3),Librettiste (1),Librettiste (2),Librettiste (3),Librettiste (arr.) 1,Librettiste (arr.) 2,Librettiste (arr.) 3
1820-09-25T00:00:00.000Z,1746,Th OC-91,Le Traité nul,1797-06-23T00:00:00.000Z,no,no,1,"Gaveaux, Pierre",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-09-25T00:00:00.000Z,517,Th OC-91,Le Déserteur,1769-03-06T00:00:00.000Z,no,no,3,"Monsigny, Pierre Alexandre",0,0,"Sedaine, Michel Jean",0,0,0,0,0
1820-09-26T00:00:00.000Z,1266,Th OC-91,Ninon chez Madame de Sévigné,1808-09-26T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-09-26T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-09-27T00:00:00.000Z,543,Th OC-91,Les Deux Jaloux,1813-03-27T00:00:00.000Z,no,no,1,"Gail, Edmée Sophie (née Garre)",0,0,"Vial, Jean-Baptiste Charles",0,0,0,0,0
1820-09-27T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-09-28T00:00:00.000Z,1403,Th OC-91,Picaros et Diego,1803-05-03T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-09-28T00:00:00.000Z,1280,Th OC-91,Le Nouveau Seigneur de village,1813-06-29T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Creuzé de Lesser, Auguste François","Favières, Edmond Guillaume François de",0,0,0,0
1820-09-28T00:00:00.000Z,822,Th OC-91,Le Frère Philippe,1818-01-20T00:00:00.000Z,no,no,1,"Dourlen, Victor Charles Paul",0,0,"Duport, Auguste",0,0,0,0,0
1820-09-29T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-09-29T00:00:00.000Z,343,Th OC-91,La Chambre à coucher ou Une demi-heure de Richelieu,1813-04-29T00:00:00.000Z,no,no,1,"Guénée, Pierre Luc",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1820-09-30T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-09-30T00:00:00.000Z,673,Th OC-91,L'Épreuve villageoise,1784-06-24T00:00:00.000Z,no,no,2,"Grétry, André Ernest Modeste",0,0,"Desforges, Pierre Jean-Baptiste Choudard, dit",0,0,0,0,0
1820-10-01T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-10-01T00:00:00.000Z,694,Th OC-91,Euphrosine ou le Tyran corrigé,1790-09-04T00:00:00.000Z,no,no,5,"Méhul, Étienne Nicolas",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1820-10-02T00:00:00.000Z,1803,Th OC-91,Une nuit au château,1818-08-05T00:00:00.000Z,no,no,1,"Mengal, Martin Joseph",0,0,"Kock, Charles Paul de",0,0,0,0,0
1820-10-02T00:00:00.000Z,990,Th OC-91,Joconde ou les Coureurs d'aventures,1814-02-28T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1820-10-03T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-03T00:00:00.000Z,640,Th OC-91,Edmond et Caroline ou la Lettre et la réponse,1819-08-05T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-04T00:00:00.000Z,1108,Th OC-91,Maison à vendre,1800-10-23T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Pineu-Duval, Alexandre Vincent",0,0,0,0,0
1820-10-04T00:00:00.000Z,1527,Th OC-91,Les Rendez-vous bourgeois,1807-05-09T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1820-10-04T00:00:00.000Z,343,Th OC-91,La Chambre à coucher ou Une demi-heure de Richelieu,1813-04-29T00:00:00.000Z,no,no,1,"Guénée, Pierre Luc",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1820-10-05T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-10-05T00:00:00.000Z,964,Th OC-91,Jean de Paris,1812-04-04T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1820-10-06T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-10-06T00:00:00.000Z,453,Th OC-91,Corisandre ou la Rose magique,1820-07-29T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Ancelot, Jacques Arsène Polycarpe François","Saintine, Joseph Xavier Boniface",0,0,0,0
1820-10-07T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-07T00:00:00.000Z,1144,Th OC-91,Le Mari de circonstance,1813-03-18T00:00:00.000Z,no,no,1,"Plantade, Charles Henri",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1820-10-08T00:00:00.000Z,36,TH OC-91,L'Amant et le mari,1820-06-08T00:00:00.000Z,no,no,2,"Fétis, François Joseph",0,0,"Jouy, Victor Joseph Étienne, dit Étienne de","Roger, Jean-François",0,0,0,0
1820-10-08T00:00:00.000Z,964,Th OC-91,Jean de Paris,1812-04-04T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1820-10-08T00:00:00.000Z,153,Th OC-91,Avis au public ou le Physionomiste en défaut,1806-11-22T00:00:00.000Z,no,no,2,"Piccinni, Louis Alexandre",0,0,"Désaugiers, Marc Antoine (père)",0,0,0,0,0
1820-10-09T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-10-09T00:00:00.000Z,453,Th OC-91,Corisandre ou la Rose magique,1820-07-29T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Ancelot, Jacques Arsène Polycarpe François","Saintine, Joseph Xavier Boniface",0,0,0,0
1820-10-10T00:00:00.000Z,1081,Th OC-91,Lulli et Quinault ou le Déjeuner impossible,1812-02-27T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Gaugiran-Nanteuil, P. Charles",0,0,0,0,0
1820-10-10T00:00:00.000Z,360,Th OC-91,Le Charme de la voix,1811-01-24T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Gaugiran-Nanteuil, P. Charles",0,0,0,0,0
1820-10-10T00:00:00.000Z,343,Th OC-91,La Chambre à coucher ou Une demi-heure de Richelieu,1813-04-29T00:00:00.000Z,no,no,1,"Guénée, Pierre Luc",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1820-10-11T00:00:00.000Z,1234,Th OC-91,Montano et Stéphanie,1799-04-15T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Dejaure, Jean-Élie Bedenc",0,0,0,0,0
1820-10-11T00:00:00.000Z,16,Th OC-91,Adolphe et Clara ou les Deux Prisonniers,1799-02-10T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-12T00:00:00.000Z,1266,Th OC-91,Ninon chez Madame de Sévigné,1808-09-26T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-12T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-13T00:00:00.000Z,1527,Th OC-91,Les Rendez-vous bourgeois,1807-05-09T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1820-10-13T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-10-13T00:00:00.000Z,36,Th OC-91,L'Amant et le mari,1820-06-08T00:00:00.000Z,no,no,2,"Fétis, François Joseph",0,0,"Jouy, Victor Joseph Étienne, dit Étienne de","Roger, Jean-François",0,0,0,0
1820-10-14T00:00:00.000Z,1639,Th OC-91,La Sérénade,1818-04-02T00:00:00.000Z,no,no,1,"Gail, Edmée Sophie (née Garre)","García, Vicente Rodríguez, dit Manuel",0,"Gay, Sophie",0,0,0,0,0
1820-10-14T00:00:00.000Z,990,Th OC-91,Joconde ou les Coureurs d'aventures,1814-02-28T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1820-10-15T00:00:00.000Z,730,Th OC-91,Félix ou l'Enfant trouvé,1777-11-10T00:00:00.000Z,no,no,3,"Monsigny, Pierre Alexandre",0,0,"Sedaine, Michel Jean",0,0,0,0,0
1820-10-15T00:00:00.000Z,453,Th OC-91,Corisandre ou la Rose magique,1820-07-29T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Ancelot, Jacques Arsène Polycarpe François","Saintine, Joseph Xavier Boniface",0,0,0,0
1820-10-17T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-17T00:00:00.000Z,284,Th OC-91,Le Calife de Bagdad,1800-09-16T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1820-10-18T00:00:00.000Z,1741,Th OC-91,Le Tonnelier,1801-05-19T00:00:00.000Z,no,yes,1,"Isouard, Nicolas, dit Nicolò",,0,"Delrieu, Étienne Joseph Bernard","Quétant, François Antoine",0,0,0,0
1820-10-18T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-10-18T00:00:00.000Z,640,Th OC-91,Edmond et Caroline ou la Lettre et la réponse,1819-08-05T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-19T00:00:00.000Z,1550,Th OC-91,Richard Cœur-de-Lion,1784-10-21T00:00:00.000Z,no,no,3,"Grétry, André Ernest Modeste",0,0,"Sedaine, Michel Jean",0,0,0,0,0
1820-10-19T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-10-20T00:00:00.000Z,1803,Th OC-91,Une nuit au château,1818-08-05T00:00:00.000Z,no,no,1,"Mengal, Martin Joseph",0,0,"Kock, Charles Paul de",0,0,0,0,0
1820-10-20T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-10-20T00:00:00.000Z,936,Th OC-91,L'Irato ou l'Emporté,1801-02-17T00:00:00.000Z,no,no,1,"Méhul, Étienne Nicolas",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-21T00:00:00.000Z,1741,Th OC-91,Le Tonnelier,1801-05-19T00:00:00.000Z,no,yes,1,"Isouard, Nicolas, dit Nicolò",,0,"Delrieu, Étienne Joseph Bernard","Quétant, François Antoine",0,0,0,0
1820-10-21T00:00:00.000Z,1383,Th OC-91,Le Petit Chaperon rouge,1818-06-30T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Théaulon de Lambert, Marie Emmanuel Guillaume",0,0,0,0,0
1820-10-22T00:00:00.000Z,762,Th OC-91,La Fête du village voisin,1816-03-05T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Sewrin, Charles Augustin de Bassompierre, dit",0,0,0,0,0
1820-10-22T00:00:00.000Z,157,Th OC-91,Azémia ou les Sauvages,1786-10-17T00:00:00.000Z,no,no,3,"Dalayrac, Nicolas Marie",0,0,"Poisson de La Chabeaussière, Auguste Étienne Xavier",0,0,0,0,0
1820-10-23T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-10-23T00:00:00.000Z,36,Th OC-91,L'Amant et le mari,1820-06-08T00:00:00.000Z,no,no,2,"Fétis, François Joseph",0,0,"Jouy, Victor Joseph Étienne, dit Étienne de","Roger, Jean-François",0,0,0,0
1820-10-23T00:00:00.000Z,16,Th OC-91,Adolphe et Clara ou les Deux Prisonniers,1799-02-10T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-24T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-24T00:00:00.000Z,153,Th OC-91,Avis au public ou le Physionomiste en défaut,1806-11-22T00:00:00.000Z,no,no,2,"Piccinni, Louis Alexandre",0,0,"Désaugiers, Marc Antoine (père)",0,0,0,0,0
1820-10-25T00:00:00.000Z,1527,Th OC-91,Les Rendez-vous bourgeois,1807-05-09T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1820-10-25T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-10-25T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-10-26T00:00:00.000Z,1266,Th OC-91,Ninon chez Madame de Sévigné,1808-09-26T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-26T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-27T00:00:00.000Z,1144,Th OC-91,Le Mari de circonstance,1813-03-18T00:00:00.000Z,no,no,1,"Plantade, Charles Henri",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1820-10-27T00:00:00.000Z,453,Th OC-91,Corisandre ou la Rose magique,1820-07-29T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Ancelot, Jacques Arsène Polycarpe François","Saintine, Joseph Xavier Boniface",0,0,0,0
1820-10-28T00:00:00.000Z,1403,Th OC-91,Picaros et Diego,1803-05-03T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-10-28T00:00:00.000Z,1280,Th OC-91,Le Nouveau Seigneur de village,1813-06-29T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Creuzé de Lesser, Auguste François","Favières, Edmond Guillaume François de",0,0,0,0
1820-10-28T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-10-29T00:00:00.000Z,36,Th OC-91,L'Amant et le mari,1820-06-08T00:00:00.000Z,no,no,2,"Fétis, François Joseph",0,0,"Jouy, Victor Joseph Étienne, dit Étienne de","Roger, Jean-François",0,0,0,0
1820-10-29T00:00:00.000Z,990,Th OC-91,Joconde ou les Coureurs d'aventures,1814-02-28T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1820-10-30T00:00:00.000Z,284,Th OC-91,Le Calife de Bagdad,1800-09-16T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1820-10-30T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-10-30T00:00:00.000Z,640,Th OC-91,Edmond et Caroline ou la Lettre et la réponse,1819-08-05T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-31T00:00:00.000Z,554,Th OC-91,Les Deux Petits Savoyards,1789-01-14T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-10-31T00:00:00.000Z,694,Th OC-91,Euphrosine ou le Tyran corrigé,1790-09-04T00:00:00.000Z,no,no,5,"Méhul, Étienne Nicolas",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1820-11-02T00:00:00.000Z,1383,Th OC-91,Le Petit Chaperon rouge,1818-06-30T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Théaulon de Lambert, Marie Emmanuel Guillaume",0,0,0,0,0
1820-11-02T00:00:00.000Z,360,Th OC-91,Le Charme de la voix,1811-01-24T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Gaugiran-Nanteuil, P. Charles",0,0,0,0,0
1820-11-03T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-11-03T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-11-04T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-11-04T00:00:00.000Z,872,Th OC-91,Gulnare ou l'Esclave persane,1797-12-30T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-11-05T00:00:00.000Z,554,Th OC-91,Les Deux Petits Savoyards,1789-01-14T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1820-11-05T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-11-05T00:00:00.000Z,343,Th OC-91,La Chambre à coucher ou Une demi-heure de Richelieu,1813-04-29T00:00:00.000Z,no,no,1,"Guénée, Pierre Luc",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1820-11-06T00:00:00.000Z,1596,Th OC-91,Les Rosières,1817-01-27T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Théaulon de Lambert, Marie Emmanuel Guillaume",0,0,0,0,0
1820-11-06T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-11-07T00:00:00.000Z,696,Th OC-91,Les Événements imprévus,1779-11-11T00:00:00.000Z,no,no,3,"Grétry, André Ernest Modeste",0,0,"Hèle, Thomas d'",0,0,0,0,0
1820-11-07T00:00:00.000Z,157,Th OC-91,Azémia ou les Sauvages,1786-10-17T00:00:00.000Z,no,no,3,"Dalayrac, Nicolas Marie",0,0,"Poisson de La Chabeaussière, Auguste Étienne Xavier",0,0,0,0,0
1820-11-08T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-11-08T00:00:00.000Z,543,Th OC-91,Les Deux Jaloux,1813-03-27T00:00:00.000Z,no,no,1,"Gail, Edmée Sophie (née Garre)",0,0,"Vial, Jean-Baptiste Charles",0,0,0,0,0
1820-11-09T00:00:00.000Z,1866,Th OC-91,Wallace ou le Ménestrel écossais,1817-03-24T00:00:00.000Z,no,no,3,"Catel, Charles Simon",0,0,"Fontanès de Saint-Marcellin, Jean Victor",0,0,0,0,0
1820-11-09T00:00:00.000Z,717,Th OC-91,La Fausse Magie,1775-02-01T00:00:00.000Z,no,no,2,"Grétry, André Ernest Modeste",0,0,"Marmontel, Jean François",0,0,0,0,0
1820-11-10T00:00:00.000Z,360,Th OC-91,Le Charme de la voix,1811-01-24T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Gaugiran-Nanteuil, P. Charles",0,0,0,0,0
1820-11-10T00:00:00.000Z,990,Th OC-91,Joconde ou les Coureurs d'aventures,1814-02-28T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1820-11-11T00:00:00.000Z,981,Th OC-91,La Jeune Tante,1820-10-18T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0,0
1820-11-11T00:00:00.000Z,861,Th OC-91,La Grille du parc ou le Premier Parti,1820-09-09T00:00:00.000Z,no,no,1,"Panseron, Auguste Mathieu",0,0,"Pain, Joseph Marie","Ancelot, Jacques Arsène Polycarpe François","Audibert, Auguste",0,0,0
1820-11-11T00:00:00.000Z,36,Th OC-91,L'Amant et le mari,1820-06-08T00:00:00.000Z,no,no,2,"Fétis, François Joseph",0,0,"Jouy, Victor Joseph Étienne, dit Étienne de","Roger, Jean-François",0,0,0,0
1820-11-12T00:00:00.000Z,1866,Th OC-91,Wallace ou le Ménestrel écossais,1817-03-24T00:00:00.000Z,no,no,3,"Catel, Charles Simon",0,0,"Fontanès de Saint-Marcellin, Jean Victor",0,0,0,0,0
1820-11-12T00:00:00.000Z,573,Th OC-91,Le Diable à quatre ou la Femme acariâtre,1809-11-30T00:00:00.000Z,no,no,3,"Solié, Jean-Pierre",0,0,"Sedaine, Michel Jean","Creuzé de Lesser, Auguste François",0,0,0,0
1820-11-13T00:00:00.000Z,1527,Th OC-91,Les Rendez-vous bourgeois,1807-05-09T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1820-11-13T00:00:00.000Z,543,Th OC-91,Les Deux Jaloux,1813-03-27T00:00:00.000Z,no,no,1,"Gail, Edmée Sophie (née Garre)",0,0,"Vial, Jean-Baptiste Charles",0,0,0,0,0
1820-11-13T00:00:00.000Z,1004,Th OC-91,Le Jugement de Midas,1778-03-28T00:00:00.000Z,no,yes,3,vaudevilles,"Grétry, André Ernest Modeste",0,"Hèle, Thomas d'","Anseaume, Louis",0,0,0,0
1820-11-14T00:00:00.000Z,1856,Th OC-91,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-11-14T00:00:00.000Z,284,Th OC-91,Le Calife de Bagdad,1800-09-16T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1820-11-15T00:00:00.000Z,1266,Th OC-91,Ninon chez Madame de Sévigné,1808-09-26T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1820-11-15T00:00:00.000Z,453,Th OC-91,Corisandre ou la Rose magique,1820-07-29T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Ancelot, Jacques Arsène Polycarpe François","Saintine, Joseph Xavier Boniface",0,0,0,0
1820-11-16T00:00:00.000Z,1081,Th OC-91,Lulli et Quinault ou le Déjeuner impossible,1812-02-27T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Gaugiran-Nanteuil, P. Charles",0,0,0,0,0
1820-11-16T00:00:00.000Z,1470,Th OC-91,Le Prisonnier ou la Ressemblance,1798-01-29T00:00:00.000Z,no,no,1,"Della Maria, Pierre Antoine Domenico",0,0,"Pineu-Duval, Alexandre Vincent",0,0,0,0,0
1820-11-16T00:00:00.000Z,968,Th OC-91,Jeannot et colin,1814-10-17T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
